ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,Product Type,CHANNEL,Bank code,Fraud Category
0.6986301369863013,11,6,0.014285714285714285,0.004850727609141371,4,0.00042153000857595536,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.6712328767123288,5,6,0.014285714285714285,0.004850727609141371,4,0.0005378141488727706,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.5753424657534247,1,6,0.014285714285714285,0.004850727609141371,4,0.0004099015945462738,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.49315068493150677,5,11,0.11428571428571428,0.008706205930889634,4,0.0003633879384275477,0,0,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.5068493150684932,12,11,0.03142857142857143,0.0026093914087113065,4,0.0008285244996148088,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.6575342465753424,12,11,0.02,0.0036368455268290245,4,0.00042153000857595536,0,0,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.5068493150684932,12,11,0.0376,0.0031512726909036356,4,0.0006347175991201167,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.6986301369863013,10,8,0.06571428571428571,0.013593339000850128,4,0.0007122403593179935,0,0,0.14666666666666667,0.9999999999999998,3,0,0.2,8
0.547945205479452,11,11,0.037142857142857144,0.0038808821323198478,4,0.0005610709769321337,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.6849315068493151,12,11,0.02,0.004087813171975796,4,0.00047967207872436296,0,0,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.4246575342465753,5,11,0.04857142857142857,0.002765414812221833,4,0.0005959562190211783,0,0,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.6575342465753424,10,11,0.022857142857142857,0.004141021153172975,4,0.0009254279498621549,0,0,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.5342465753424657,6,11,0.02,0.0019481922288343253,4,0.0007122403593179935,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.5068493150684932,5,11,0.037142857142857144,0.00311116667500125,4,0.0007316210493674627,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.3835616438356164,6,11,0.12000000000000001,0.059858978846827025,4,0.002282076253325,1,1,0.13333333333333336,0.9999999999999998,4,0,0.2,8
0.4246575342465753,11,10,0.011714285714285715,0.0023986597989698456,0,0.00019768303850458598,0,1,0.2,0.9999999999999998,3,3,0.0,8
0.7123287671232876,12,11,0.03428571428571429,0.011851777766665,1,0.0006540982891695858,0,0,0.06666666666666667,0.9999999999999998,4,3,0.0,8
0.136986301369863,2,0,0.012,0.004963244486673001,4,0.0004447868366353184,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.3424657534246575,12,11,0.012,0.004963244486673001,4,0.00042153000857595536,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.3972602739726027,12,0,0.012,0.004963244486673001,4,0.00024710379813073244,0,1,0.13333333333333336,0.9999999999999998,3,0,0.30000000000000004,8
0.5342465753424657,12,11,0.2857142857142857,0.007356603490523578,1,0.0019099670043751908,0,0,0.5066666666666667,0.9999999999999998,3,3,0.0,8
0.7123287671232876,11,11,0.03142857142857143,0.01007651147672151,4,0.0007936392575257642,0,0,0.28,0.9999999999999998,3,3,0.0,8
0.5616438356164384,5,11,0.03142857142857143,0.010301545231784769,4,0.0005378141488727706,0,1,0.28,0.9999999999999998,3,3,0.0,8
0.4520547945205479,11,0,0.03142857142857143,0.010510576586487973,0,0.00030524586827914004,0,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.4520547945205479,12,4,0.015714285714285715,0.004963244486673001,4,0.0003633879384275477,0,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.6164383561643836,12,0,0.03142857142857143,0.010510576586487973,0,0.0005959562190211783,0,0,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.410958904109589,5,11,0.003857142857142857,0.0008736310446566986,4,0.00013081965783391718,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4383561643835616,12,2,0.022857142857142857,0.0023959593939090864,4,0.00030524586827914004,0,0,0.33333333333333337,0.9999999999999998,3,3,0.0,8
0.3561643835616438,2,0,0.02857142857142857,0.0037003550532579885,4,0.00018896172798232484,1,1,0.2666666666666667,0.9999999999999998,3,3,0.0,8
0.5342465753424657,11,11,0.014285714285714285,0.004850727609141371,4,0.00047967207872436296,0,1,0.13333333333333336,0.9999999999999998,4,3,0.0,8
0.5616438356164384,12,2,0.060000000000000005,0.02985447817172576,4,0.001409945201098885,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.7397260273972603,12,11,0.12000000000000001,0.059858978846827025,4,0.0017006555518409234,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.7945205479452055,5,8,0.0,0.039855978396759514,4,0.0016037521015935773,0,1,0.06666666666666667,0.9999999999999998,4,3,0.0,8
0.8493150684931507,12,9,0.0,0.019852977946692003,4,0.0005145573208134075,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.5068493150684932,6,11,0.0,0.049857478621793266,4,0.001409945201098885,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.7808219178082192,10,4,0.0,0.00985147772165825,3,0.0005378141488727706,0,1,0.13333333333333336,0.9999999999999998,4,0,0.2,8
0.7808219178082192,10,4,0.0,0.00985147772165825,4,0.0005378141488727706,0,1,0.13333333333333336,0.9999999999999998,4,0,0.2,8
0.5616438356164384,12,11,0.0,0.049857478621793266,4,0.001409945201098885,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.7397260273972603,10,9,0.0,0.049857478621793266,4,0.001409945201098885,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.9178082191780821,11,9,0.0,0.049857478621793266,4,0.00116768657548052,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.7808219178082192,10,9,0.0,0.019852977946692003,4,0.002282076253325,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.2602739726027397,6,11,0.011428571428571429,0.00035005250787618143,4,0.0003440072483780785,1,1,0.06666666666666667,0.9999999999999998,3,3,0.0,8
0.5342465753424657,0,0,0.014285714285714285,0.004850727609141371,4,0.0005378141488727706,1,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.3698630136986301,6,11,0.05714285714285714,0.019852977946692003,4,0.0005610709769321337,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.3698630136986301,6,11,0.05714285714285714,0.019852977946692003,4,0.0005959562190211783,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.2876712328767123,6,11,0.05714285714285714,0.019852977946692003,4,0.0006773551172289489,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.4383561643835616,5,11,0.04285714285714286,0.014852227834175127,4,0.0007122403593179935,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.3698630136986301,11,11,0.05714285714285714,0.019852977946692003,4,0.0017006555518409234,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.3698630136986301,2,11,0.05714285714285714,0.019852977946692003,4,0.0005378141488727706,1,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.5068493150684932,12,11,0.05714285714285714,0.019852977946692003,4,0.0005862658739964437,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.6164383561643836,12,11,0.014285714285714285,0.004850727609141371,4,0.00042153000857595536,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.6027397260273972,1,11,0.05714285714285714,0.019852977946692003,4,0.0006540982891695858,0,1,0.09333333333333334,0.9999999999999998,4,3,0.0,8
0.6986301369863013,1,11,0.014285714285714285,0.004850727609141371,4,0.0006540982891695858,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.6164383561643836,1,11,0.028542857142857144,0.009841476221433216,4,0.0009254279498621549,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.3698630136986301,1,11,0.014285714285714285,0.004850727609141371,4,0.0005378141488727706,3,1,0.09333333333333334,0.9999999999999998,4,3,0.0,8
0.3698630136986301,10,11,0.02857142857142857,0.00985147772165825,4,0.0005378141488727706,3,1,0.09333333333333334,0.9999999999999998,4,3,0.0,8
0.3698630136986301,10,11,0.014285714285714285,0.004850727609141371,4,0.0005378141488727706,3,1,0.09333333333333334,0.9999999999999998,4,3,0.0,8
0.5205479452054795,12,0,0.04285714285714286,0.014852227834175127,4,0.0004409106986254246,0,1,0.13333333333333336,0.9999999999999998,4,3,0.0,8
0.5068493150684932,10,2,0.009428571428571429,0.0051193679051857776,4,0.00030524586827914004,0,1,0.09333333333333334,0.9999999999999998,3,0,0.2,8
0.5205479452054795,6,11,0.0363,0.017095064259638946,4,0.0005378141488727706,1,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.5068493150684932,11,11,0.012,0.005075761364204631,4,0.0007122403593179935,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.4794520547945205,10,11,0.024,0.010301545231784769,4,0.00042153000857595536,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.3287671232876712,10,6,0.012,0.005075761364204631,4,0.0005378141488727706,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.3287671232876712,1,6,0.012,0.005075761364204631,4,0.0005378141488727706,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,8
0.6164383561643836,1,11,0.03308571428571429,0.020021503225483822,4,0.0009254279498621549,0,1,0.09333333333333334,0.9999999999999998,3,0,0.2,8
0.7534246575342465,1,9,0.009000000000000001,0.004963244486673001,4,0.00024710379813073244,3,0,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.9863013698630136,10,9,0.0,1.0,3,0.019337083496857907,0,1,0.5333333333333334,0.9999999999999998,2,0,0.2,8
0.4246575342465753,12,11,0.03142857142857143,0.010301545231784769,4,0.0006424698751399043,0,1,0.24000000000000005,0.9999999999999998,3,0,0.2,8
0.410958904109589,11,11,0.015714285714285715,0.004963244486673001,4,0.0005378141488727706,0,1,0.28,0.9999999999999998,3,1,0.0,8
0.7397260273972603,12,9,0.03142857142857143,0.010301545231784769,4,0.0015068486513462312,0,0,0.24000000000000005,0.9999999999999998,3,0,0.2,8
0.726027397260274,12,11,0.047142857142857146,0.015527329099364906,4,0.0006540982891695858,0,0,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.4657534246575343,5,11,0.047142857142857146,0.015189778466770016,4,0.0006540982891695858,0,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.5753424657534247,5,8,0.03142857142857143,0.010301545231784769,4,0.0003633879384275477,0,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.6027397260273972,1,11,0.06285714285714286,0.020753112966945042,4,0.0006540982891695858,0,0,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.2054794520547945,6,12,0.047142857142857146,0.015527329099364906,4,0.0007703824294664011,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.2465753424657534,6,11,0.06285714285714286,0.020303045456818523,4,0.0013518031309504774,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.5753424657534247,5,11,0.06285714285714286,0.020303045456818523,4,0.0017975590020882695,0,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.726027397260274,11,11,0.06285714285714286,0.020303045456818523,4,0.0010223314001095009,0,0,0.28,0.9999999999999998,3,3,0.0,8
0.6164383561643836,5,11,0.03142857142857143,0.010301545231784769,4,0.00047967207872436296,0,1,0.28,0.9999999999999998,3,0,0.2,8
0.0958904109589041,11,8,0.03142857142857143,0.010301545231784769,4,0.002282076253325,0,1,0.28,0.9999999999999998,3,3,0.0,8
0.0958904109589041,11,8,0.03142857142857143,0.010301545231784769,4,0.002282076253325,0,1,0.28,0.9999999999999998,3,3,0.0,8
0.3287671232876712,2,11,0.07857142857142857,0.02541631244686703,4,0.001119234850356847,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.2465753424657534,6,11,0.09428571428571429,0.030529579436915536,4,0.0013518031309504774,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.1643835616438356,11,11,0.13357142857142856,0.04426914037105566,4,0.005770600462229458,0,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.3561643835616438,6,11,0.07857142857142857,0.025978896834525176,4,0.0008634097417038534,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.3150684931506849,6,11,0.07857142857142857,0.025978896834525176,4,0.0006540982891695858,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.2191780821917808,6,12,0.09428571428571429,0.03183177476621493,0,0.0013518031309504774,1,1,0.34666666666666673,0.9999999999999998,3,3,0.0,8
0.3424657534246575,2,10,0.15714285714285714,0.050982647397109566,4,0.0018944624523356155,1,1,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.3698630136986301,6,11,0.18857142857142858,0.06255938390758614,4,0.0018169396921377387,1,0,0.4133333333333334,0.9999999999999998,3,3,0.0,8
0.5342465753424657,12,2,0.022000000000000002,0.007312396859528929,0,0.0004409106986254246,0,1,0.4133333333333334,0.9999999999999998,3,1,0.0,8
0.5890410958904109,12,11,0.047142857142857146,0.015527329099364906,4,0.0006831693242437897,0,1,0.28,0.9999999999999998,3,3,0.0,8
0.5753424657534247,6,11,0.0,0.049857478621793266,4,0.001216138300604193,0,1,0.06666666666666667,0.9999999999999998,2,0,0.2,8
0.6575342465753424,12,11,0.008571428571428572,0.0030481572235835377,0,0.0009254279498621549,0,0,0.5866666666666667,0.9999999999999998,3,3,0.0,8
0.547945205479452,6,11,0.04285714285714286,0.014852227834175127,4,0.0008866665697632165,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.6301369863013699,12,11,0.060000000000000005,0.02985447817172576,4,0.0007316210493674627,0,1,0.09333333333333334,0.9999999999999998,4,0,0.2,8
0.5890410958904109,11,6,0.05285714285714286,0.03309526428964345,4,0.0009254279498621549,0,1,0.13333333333333336,0.9999999999999998,3,0,0.2,2
0.3013698630136986,2,12,0.12000000000000001,0.059858978846827025,4,0.0007703824294664011,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.0684931506849315,11,9,0.12000000000000001,0.059858978846827025,4,0.001119234850356847,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.6986301369863013,5,6,0.12000000000000001,0.059858978846827025,4,0.0018944624523356155,0,0,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2054794520547945,2,12,0.12000000000000001,0.059858978846827025,4,0.0018944624523356155,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.273972602739726,2,12,0.12000000000000001,0.059858978846827025,4,0.0018944624523356155,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2054794520547945,2,12,0.12000000000000001,0.059858978846827025,4,0.001409945201098885,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2054794520547945,2,12,0.12000000000000001,0.059858978846827025,4,0.001409945201098885,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.136986301369863,11,9,0.12000000000000001,0.059858978846827025,4,0.0020495079727313693,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2328767123287671,2,12,0.12000000000000001,0.059858978846827025,4,0.002282076253325,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2191780821917808,2,12,0.12000000000000001,0.059858978846827025,4,0.0018944624523356155,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2602739726027397,2,12,0.12000000000000001,0.059858978846827025,4,0.002863496954809076,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.136986301369863,11,9,0.12000000000000001,0.059858978846827025,4,0.0020495079727313693,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.3013698630136986,6,12,0.12000000000000001,0.059858978846827025,4,0.002282076253325,1,1,0.06666666666666667,0.9999999999999998,4,0,0.2,2
0.2328767123287671,6,12,0.09,0.050982647397109566,4,0.002427431428696019,1,1,0.09333333333333334,0.9999999999999998,3,0,0.2,2
0.2602739726027397,2,12,0.09,0.050982647397109566,4,0.0018944624523356155,1,1,0.09333333333333334,0.9999999999999998,3,0,0.2,2
0.3013698630136986,6,2,0.07200000000000001,0.030529579436915536,4,0.0015068486513462312,1,1,0.13333333333333336,0.9999999999999998,3,0,0.2,2
0.1095890410958904,11,11,0.1492857142857143,0.04842606390958644,4,0.001409945201098885,0,1,0.4133333333333334,0.9999999999999998,3,0,0.2,2
0.136986301369863,11,6,0.1492857142857143,0.04842606390958644,4,0.001216138300604193,0,1,0.4133333333333334,0.9999999999999998,3,0,0.2,2
0.0958904109589041,11,2,0.1492857142857143,0.04842606390958644,4,0.001409945201098885,0,1,0.4133333333333334,0.9999999999999998,3,0,0.2,2
0.6849315068493151,12,11,0.002857142857142857,0.0017422613392008802,4,0.0005378141488727706,0,1,0.026666666666666672,0.9999999999999998,3,0,0.2,8
0.6575342465753424,12,11,0.002857142857142857,0.0017210581587238085,4,0.0005378141488727706,0,1,0.026666666666666672,0.9999999999999998,3,0,0.2,8
0.7397260273972603,12,11,0.004285714285714286,0.0027697154573185978,4,0.00042153000857595536,0,0,0.026666666666666672,0.9999999999999998,3,0,0.2,8
0.5890410958904109,5,11,0.011428571428571429,0.007077461619242886,4,0.001119234850356847,0,1,0.026666666666666672,0.9999999999999998,3,3,0.0,8
0.6027397260273972,12,11,0.007714285714285714,0.004847127069060359,1,0.0007316210493674627,0,1,0.026666666666666672,0.9999999999999998,3,3,0.0,8
0.4246575342465753,12,0,0.004285714285714286,0.001350202530379557,4,0.00030524586827914004,0,1,0.06666666666666667,0.9999999999999998,4,0,0.4,8
0.49315068493150677,12,11,0.008571428571428572,0.00285042756413462,4,0.00024710379813073244,0,1,0.06666666666666667,0.9999999999999998,4,0,0.2,8
0.4794520547945205,11,0,0.006857142857142858,0.002250337550632595,0,0.00013081965783391718,0,1,0.13333333333333336,0.9999999999999998,4,3,0.0,8
0.49315068493150677,12,8,0.007857142857142858,0.00035005250787618143,4,0.0006540982891695858,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5342465753424657,11,2,0.005714285714285714,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6986301369863013,10,2,0.0008571428571428572,0.0,4,0.00013081965783391718,0,1,0.06666666666666667,0.9999999999999998,3,3,0.0,8
0.3698630136986301,12,10,0.013571428571428571,0.00035005250787618143,4,0.00013081965783391718,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5616438356164384,12,0,0.005714285714285714,0.00035005250787618143,4,0.00024710379813073244,0,1,0.13333333333333336,0.9999999999999998,3,0,0.5,8
0.5068493150684932,12,10,0.007857142857142858,0.00035005250787618143,4,0.00013081965783391718,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,2
0.49315068493150677,10,10,0.007857142857142858,0.00035005250787618143,4,0.000159890692908121,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.410958904109589,1,11,0.01,0.00035005250787618143,4,0.00030524586827914004,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.3013698630136986,5,6,0.013571428571428571,0.00035005250787618143,4,0.0002955555232544055,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6986301369863013,10,10,0.002857142857142857,0.00035005250787618143,4,0.00023547538410105092,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.49315068493150677,12,2,0.007857142857142858,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6301369863013699,10,0,0.004285714285714286,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.547945205479452,12,0,0.005,0.00035005250787618143,4,0.00024710379813073244,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.7123287671232876,10,2,0.002857142857142857,0.00035005250787618143,4,0.00024710379813073244,0,1,0.06666666666666667,0.9999999999999998,3,3,0.0,8
0.5068493150684932,10,2,0.007142857142857143,0.00035005250787618143,4,0.00018896172798232484,0,1,0.06666666666666667,0.9999999999999998,3,3,0.0,8
0.6027397260273972,10,0,0.004285714285714286,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6438356164383561,12,11,0.004285714285714286,0.00035005250787618143,4,0.00019865207300705944,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.410958904109589,6,2,0.009285714285714286,0.00035005250787618143,4,0.00018896172798232484,0,1,0.06666666666666667,0.9999999999999998,3,3,0.0,8
0.3287671232876712,12,2,0.013571428571428571,0.00035005250787618143,4,0.00020059014201200635,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6027397260273972,1,10,0.004285714285714286,0.00035005250787618143,4,0.00019768303850458598,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4246575342465753,12,0,0.009285714285714286,0.00035005250787618143,4,9.59344157448726e-05,0,1,0.06666666666666667,0.9999999999999998,3,0,0.2,8
0.5616438356164384,12,11,0.005714285714285714,0.00035005250787618143,4,0.00024710379813073244,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6849315068493151,12,9,0.002857142857142857,0.00035005250787618143,4,0.0015649907214946388,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.3150684931506849,2,10,0.013571428571428571,0.00035005250787618143,4,0.00019768303850458598,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4794520547945205,12,2,0.007857142857142858,0.00035005250787618143,4,0.00024710379813073244,0,0,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.3972602739726027,12,2,0.01,0.00035005250787618143,4,0.00025679414315546705,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5205479452054795,12,0,0.005714285714285714,0.00035005250787618143,4,0.00013081965783391718,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5890410958904109,10,6,0.004285714285714286,0.00035005250787618143,4,0.00024710379813073244,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.3698630136986301,2,8,0.013571428571428571,0.00035005250787618143,4,0.00024710379813073244,1,0,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4520547945205479,12,2,0.007857142857142858,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6438356164383561,12,0,0.004285714285714286,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4794520547945205,5,2,0.007857142857142858,0.00035005250787618143,4,0.00017442621044522292,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5753424657534247,12,2,0.005714285714285714,0.00035005250787618143,4,0.00017442621044522292,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.3972602739726027,12,2,0.009285714285714286,0.00035005250787618143,4,0.00013081965783391718,0,1,0.06666666666666667,0.9999999999999998,3,1,0.0,8
0.7123287671232876,12,8,0.002857142857142857,0.00035005250787618143,4,0.00030524586827914004,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6301369863013699,12,2,0.004285714285714286,0.00035005250787618143,4,0.0001647358654204883,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.547945205479452,12,0,0.0025,0.00010001500225033754,4,0.00010174862275971337,0,1,0.06666666666666667,0.9999999999999998,3,1,0.0,8
0.6301369863013699,10,10,0.004285714285714286,0.00035005250787618143,4,0.00024710379813073244,0,0,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.547945205479452,11,10,0.002,5.0007501125168784e-05,4,0.00018896172798232484,0,1,0.06666666666666667,0.9999999999999998,3,1,0.0,8
0.5616438356164384,10,10,0.005714285714285714,0.00035005250787618143,4,0.00013081965783391718,0,1,0.13333333333333336,0.9999999999999998,3,1,0.0,8
0.6301369863013699,11,0,0.0035714285714285713,0.00035005250787618143,4,0.00024710379813073244,0,0,0.06666666666666667,0.9999999999999998,3,1,0.0,8
0.3287671232876712,0,11,0.013571428571428571,0.00035005250787618143,4,0.0001502003478833864,1,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5890410958904109,12,2,0.004285714285714286,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.6438356164383561,1,6,0.004285714285714286,0.00035005250787618143,4,0.0002073733835293206,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.49315068493150677,10,2,0.007857142857142858,0.00035005250787618143,4,0.00018411655546995753,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4520547945205479,11,2,0.007857142857142858,0.00035005250787618143,4,0.00047967207872436296,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.7123287671232876,12,2,0.002857142857142857,0.00035005250787618143,4,0.00018896172798232484,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.4657534246575343,12,0,0.007857142857142858,0.00035005250787618143,4,0.00030524586827914004,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
0.5068493150684932,12,2,0.007857142857142858,0.00035005250787618143,4,0.0003440072483780785,0,1,0.13333333333333336,0.9999999999999998,3,3,0.0,8
